partner_id,industry_gic2_code,partner_class_code,partner_gender,partner_name,partner_phone_number,partner_birth_year,partner_address,partner_open_date,partner_close_date
ba958df6-19a4-4a4d-8034-f0cbccf9e6cb,Individual,I,M,Noel Ritter,+41 22 326 90 36,1995-04-23,"Hotzstrasse 37
1127 Meyrin",2014-05-25,
6dde73a0-2123-475f-9e12-000b524906a0,Individual,I,F,Samantha Giger,+41 34 403 71 81,1984-07-13,"Freistrasse 90
5401 Thun",2022-09-20,
ad2f77ac-6240-447c-a483-a888d70134c5,Individual,I,F,Mirela Seiler,034 441 61 39,1993-11-10,"Bauerstrasse 4
1144 Baar",2017-07-10,
b2ffdec5-013f-4e7d-a69f-fd4c3aa903b4,Individual,I,F,Alea Käser,026 376 72 80,1974-02-15,"Zehnderstrasse 15
3386 Lugano",2022-10-03,
c46b2f4f-6b33-462a-9417-408db86fc839,Individual,I,M,Alex Zingg,041 993 16 04,1968-05-31,"Walderstrasse 31
3675 Wädenswil",2010-08-10,
bc757176-703b-4dad-9dce-982e0b8e962d,Individual,I,F,Ursula Hofer,+41 27 272 42 27,2002-06-21,"Bieristrasse 31
1275 Brugg",2020-10-26,
aa7d9173-2579-428a-b30b-f231ee161ba5,Individual,I,F,Magda Knecht,034 913 81 57,1968-08-28,"Meisterstrasse 43
3348 Bulle",2011-06-15,
a1abb3dc-7533-4c6e-a24d-7899a7783858,Individual,I,M,Balz Rüegg,+41 43 845 27 34,1994-04-25,"Christenstrasse 32
1667 Affoltern",2021-04-19,
35531270-add9-4e74-8117-2b21b026e11f,Individual,I,M,Gökhan Zbinden,+41 56 718 78 11,1960-11-16,"Probststrasse 14
6288 Dietikon",2013-10-13,
043d62ce-71b2-46e9-8244-ceffd4b8877a,Individual,I,,Jeannine Wirz,+41 81 701 77 53,1970-10-17,"Sigriststrasse 436
5358 Basel",2021-04-10,
8e463b50-4e87-47fc-9b57-a0ff662660af,Individual,I,F,Mia Hasler,+41 33 102 74 93,1995-12-17,"Schulerstrasse 49
1327 Delsberg",2012-01-24,
f3d6314b-02fd-4536-9923-9527630b0d0f,Individual,S,,,,,,2022-11-23,
c98c96c9-e95c-4bcf-a57d-8eb9edfb26f0,Individual,I,F,Cornelia Kälin,+41 21 844 48 38,1967-02-25,"Wettsteinstrasse 47
2780 Veyrier",2013-04-03,
80c008ee-b9da-43b4-8a7e-aa3fce86569b,Individual,S,,,,,,2018-02-28,
539f700d-76d9-437c-bf94-15ca0c762c67,Individual,I,F,Corinne Verdier,0524668658,1962-04-08,"75, chemin de Perrin
59294 De Oliveira-sur-Vallée",2016-10-21,
19aee379-b87d-4220-abc8-6bd580385aed,Individual,I,F,Jara Stadelmann,+41 55 267 47 17,1975-09-09,"Eglistrasse 41
5358 Veyrier",2021-06-03,
92a32590-25fb-4313-8c4c-803d97d589b9,Individual,I,F,Aferdita Zürcher,+41 33 921 62 52,1973-06-29,"Ferraristrasse 50
8522 Renens",2011-01-01,
9051dd2b-b3c7-48be-8e2b-aad89e133a9f,Individual,I,F,Dunja Küng,032 155 40 70,2002-05-23,"Eggerstrasse 9
6135 Gossau",2014-05-03,
a0b51653-b2a9-498f-b344-a08e82e4ea4d,Individual,I,F,Déborah Isler,+41 55 910 80 63,1989-05-24,"Schenkstrasse 29
4637 Frauenfeld",2011-05-14,
f5530576-b5d2-4aab-8a59-0c0910a48884,Individual,I,F,Thea Schäfer,+41 62 409 26 83,1968-05-16,"Herzogstrasse 15
6733 Muri",2018-11-16,
80d4c89e-23cc-4762-b717-0547909b64cb,Individual,I,F,Norma Hafner,+41 43 673 40 23,1952-03-31,"Baurstrasse 8
2843 Payerne",2013-10-01,
039af897-16ac-4a2d-84fc-293165040b25,Individual,I,M,Onur Frei,+41 52 596 74 40,1983-06-25,"Kochstrasse 12
9871 Aesch",2013-06-05,
663eed27-47fc-4414-bbd1-dfc389d6447f,Individual,I,F,Raymonde Lüscher,+41 26 556 54 98,1998-11-12,"Beckstrasse 3
1059 Risch",2017-06-20,
88c7f267-4d11-45d5-b8f3-0ad6d60ebb60,Individual,I,M,Luka Mayer,+41 21 378 94 06,2000-01-30,"Christenstrasse 26
6929 Payerne",2016-02-29,
586c18a7-edc6-460a-bd93-91572b764ed0,Food & beverage service activities,S,,,,,,2023-05-22,
3493c627-9277-44df-92d1-ec2e98032760,Individual,I,M,Rainer Schaller,043 737 41 05,1983-06-17,"Sutterstrasse 17
9384 Oftringen",2010-04-01,
11b34d2d-c9b2-4a9e-b9ea-aed837094e31,Individual,I,F,Christine Lemaître,+33 7 84 11 65 42,1960-11-09,"37, avenue de Boulanger
52159 Gaillard-sur-Schneider",2020-08-30,
aaa69344-6d8f-4afc-8219-1e57a55cf800,Individual,I,M,Mika Mettler,052 833 64 44,1985-09-12,"Meierstrasse 85
1648 Montreux",2018-10-03,
a4b43f5a-e96a-473a-905d-ef06aaa125a7,Individual,S,,,,,,2019-06-17,
670dab75-d1b0-4538-874a-1317ebc34231,Individual,I,F,Claudine Bosshard,+41 52 191 56 35,1995-05-10,"Ferraristrasse 38
5180 Davos",2013-06-19,
6fff63e2-4c50-4f45-bd63-95a475cda880,Individual,I,M,Semir Stadelmann,021 658 91 05,1966-06-06,"Zbindenstrasse 2
4442 Wald",2022-08-03,
41891b6b-5874-4a89-be1f-5f40c16db773,Individual,I,F,Malea Schwab,026 099 71 61,1975-01-22,"Kälinstrasse 286
6325 Herisau",2017-09-09,
97b320e6-4ff6-4884-80f8-b4863872e1a7,Individual,I,F,Agathe Lüthi,+41 26 456 20 50,1997-07-26,"Schlatterstrasse 98
8670 Ostermundigen",2022-04-10,
e85f6e0e-8c16-48ef-b961-525d0f0d9d30,Individual,I,M,Tomas Baur,+41 81 838 57 72,1977-02-25,"Freistrasse 74
5381 Opfikon",2013-01-16,
18fd820e-5fec-4e35-8b65-e137b91f2029,Individual,I,M,Friedrich Zbinden,+41 34 930 99 11,1990-02-14,"Ottstrasse 71
2650 Grenchen",2011-08-21,
4607d25b-9214-4e91-bfa9-330eae9c62dc,Individual,I,M,Leandro Blaser,+41 44 847 06 02,1951-12-08,"Zbindenstrasse 52
9826 Versoix",2012-06-26,
38a6ea48-51de-49ff-b2ff-0aef4cce9a8d,Individual,I,F,Madeleine Spörri,+41 56 133 88 25,1999-04-18,"Langstrasse 48
4436 Crans-Montana",2018-10-22,
f66dc096-a1e5-4d2e-8cfe-37cdd4ad7b2b,Individual,I,M,Thomas Wegmann,+41 91 493 19 95,1985-04-20,"Jennistrasse 87
5871 Münchenstein",2013-09-16,
667a5bc2-297c-45d9-9c1b-1e4c908d4966,Individual,I,F,Blerina Stalder,043 379 35 94,1968-01-23,"Albrechtstrasse 91
8919 Morges",2017-05-28,
0811ebc4-ccf4-41ee-9866-ca3c4f383dbe,Individual,I,F,Agnes Zimmermann,034 395 56 69,1977-09-02,"Brunstrasse 26
9233 Bellinzona",2019-12-30,
b35ba451-bcfe-4bb6-9426-78c0d35b7069,Individual,I,F,Vlora Betschart,081 986 37 70,1992-04-18,"Freistrasse 39
7789 Chur",2020-10-13,
70695c1c-6f3c-47f7-86a1-45d99efdfde2,Individual,I,M,Elvis Felber,081 537 32 06,1985-12-16,"Müllerstrasse 210
8998 Naters",2012-12-08,
4172295d-5dc3-4110-a644-4ca68e1c73ff,Individual,I,F,Dolores Peter,+41 55 369 76 11,1981-02-21,"Seilerstrasse 82
4296 Glarus",2011-04-19,
45561d3b-7c62-4f65-8a5d-a01ca49bc575,Individual,I,F,Sofia Bühler,+41 44 186 17 34,1962-09-21,"Michelstrasse 8
2987 Kreuzlingen",2012-07-27,
39018b00-c17c-4604-bd2a-bb0b284e85cb,Individual,I,M,Mergim Aebi,+41 33 838 09 47,1987-07-14,"Eugsterstrasse 84
9076 Arth",2013-08-03,
483a64ac-b68f-4b78-a67c-375592195bc7,Individual,I,F,Denise Bonneau,+33 2 28 19 26 75,1966-09-04,"50, avenue Victoire Renaud
80529 Saint Victoireboeuf",2016-05-29,
f820a2f1-fa20-4280-957e-78481b749d0e,Individual,I,M,Rene Schwarz,+41 41 765 54 63,1985-01-01,"Schallerstrasse 15
1948 Oftringen",2019-08-22,
6d3f447c-e859-4d4f-8d11-f64a569f119d,Individual,I,M,Timothy Thompson,(430)388-5170x3298,1980-11-18,"050 Clements Pines Apt. 651
Lake Melissaborough, CA 18132",2021-02-08,
2a6183d7-f560-42ba-999b-732c913e781c,Individual,I,M,Alwin Burri,033 491 91 81,1992-02-22,"Schulerstrasse 88
7864 Winterthur",2012-12-22,
041e2835-8473-4942-be51-3d4dca61b191,Individual,I,F,Ivana Steffen,+41 91 394 41 32,1980-01-28,"Betschartstrasse 81
3976 Maur",2022-10-08,
bb0ce457-a037-4d75-85d8-262ece9d8e80,Individual,I,M,Alvaro Brunner,055 635 30 72,1956-12-11,"Thommenstrasse 82
6177 Plan-les-Ouates",2019-08-31,
5f783362-aeb5-4683-988d-b9177a764515,Individual,I,,Larissa Thommen,+41 27 365 75 67,1968-11-01,"Pfisterstrasse 547
5874 Uzwil",2010-09-17,
7d7cce2a-cb2a-44fa-9095-bbefa3ba6620,Individual,S,,,,,,2013-10-31,
53ab141e-0a04-411e-a988-17919895ab0b,Individual,I,M,Patrick Hofmann,+41 27 950 29 53,1970-05-14,"Mayerstrasse 25
2050 Dietikon",2018-02-03,
9c1dc1ab-49d2-449b-9c2d-31504a33fd39,Individual,I,F,Gisèle Arnold,044 831 99 05,2001-09-25,"Hugstrasse 60
2410 Thalwil",2021-09-19,
aca1650c-4715-4775-8580-eb878a37fc13,Individual,I,F,Lou Lüthi,+41 43 984 72 13,2000-07-31,"Grafstrasse 788
9894 Allschwil",2018-07-17,
0a29f83b-b6a6-42c8-9f1a-0439ef4b9ada,Individual,I,,Noémie Walter,+41 81 707 31 41,1996-05-30,"Islerstrasse 126
8558 Brig-Glis",2013-12-03,
afdabfc2-52bf-41b2-b56f-b0b48ec94d98,Individual,I,F,Thea Zimmermann,+41 27 065 40 93,1995-03-10,"Freistrasse 837
4605 Nyon",2016-10-23,
d0afadec-bf45-486b-8e8f-21c37e2de8fd,Individual,I,F,Vilma Furrer,+41 43 433 75 74,1968-07-13,"Bernasconistrasse 95
9435 Dübendorf",2010-08-17,
b91c8b01-ffd7-4cce-ad01-8058ad040f2c,Individual,I,M,Guy Baudry,+33 1 55 52 91 24,1992-01-18,"94, boulevard Lesage
10719 Clerc-la-Forêt",2013-09-30,
b9aa161b-5dfe-4955-a7d4-753be3f4097c,Individual,I,F,Nikolina Bär,+41 22 273 47 49,1951-09-13,"Ammannstrasse 81
7895 Glarus",2014-06-13,
5f332006-05ae-417f-8fd0-c7f5227dd403,Individual,I,F,Arlinda Koch,+41 27 737 74 79,1951-03-30,"Zieglerstrasse 23
2533 St. Gallen",2020-11-23,
4512da9e-b74d-44b7-8ac6-40b66dfbdbcc,Individual,I,M,Xavier Laroche,+33 1 42 21 55 84,2002-05-06,"rue Louis Marques
15815 Lebrunnec",2012-01-10,
40245c15-2b3c-484d-92bd-d529c8bdd932,Individual,I,M,Ewald Hofmann,+41 33 141 33 70,1987-11-14,"Peterstrasse 48
8049 Weinfelden",2018-09-10,
b233b470-8ca4-4f51-b1d4-d0ae0172863d,Individual,I,F,Pamela Bucher,034 932 49 06,1952-08-16,"Meierstrasse 69
6961 Lenzburg",2017-04-01,
826bb331-14ee-446f-97c9-92f14b2fe4ae,Individual,I,F,Margaux Coulon,+33 (0)1 82 42 80 96,1977-12-05,"12, avenue Fernandez
61389 Vallée-sur-Pinto",2015-09-02,
2140f504-691b-4d09-b2a0-bac81abc3457,Individual,I,M,Alfred Graf,+41 41 380 01 37,1952-02-02,"Portmannstrasse 2
7299 Schlieren",2022-07-08,
29531d64-02ec-4c77-b886-151f2884e287,Individual,I,M,Laszlo Schoch,041 600 43 77,1991-04-05,"Walderstrasse 298
7774 Maur",2015-07-28,
a2953663-43b6-4bda-9439-9d1a9e57e5fb,Individual,S,,,,,,2022-07-27,
3d544d56-d7e7-4829-af0b-89c2159fac70,Individual,S,,,,,,2023-02-03,
e75b1c59-f1ba-48b4-8579-af04c8ca0437,Individual,I,F,Maryse Delattre,0484536519,1972-12-19,"58, rue de Bonnet
97462 FernandesVille",2021-07-19,
5d226a2f-abad-4067-ab53-b961a84d9521,Individual,I,M,Isidor Kägi,026 872 96 15,1995-07-28,"Vogelstrasse 49
2017 Burgdorf",2013-02-09,
a9a2e6e1-b92a-4b68-a774-64027d3bf320,Individual,I,F,Kata Sutter,041 001 61 21,1968-06-21,"Hürlimannstrasse 55
7519 Weinfelden",2019-05-14,
ce354a99-7563-4a5d-8830-834cd4bd780f,Individual,I,M,Alfons Schweizer,043 150 15 55,1966-02-16,"Schenkstrasse 71
9854 Amriswil",2017-01-02,
0720786a-3ef1-4e24-81bf-5c997ce93878,Individual,I,M,Ahmet Lehmann,+41 44 020 66 18,1966-07-29,"Wengerstrasse 48
8102 Davos",2010-01-02,
cf2d63c7-1a42-4a90-86c1-4707aca9cc96,Individual,I,M,Ali Lang,+41 43 966 59 58,1995-03-25,"Schwabstrasse 27
7036 Oberwil",2022-12-08,
fe561102-1df4-4141-a47d-880f3c3b52a8,Individual,I,F,Samanta Keller,034 458 94 92,1971-07-27,"Baumgartnerstrasse 32
9997 Versoix",2022-06-23,
6e2ea0fd-9b17-4ab1-9973-ba98476feece,Individual,I,F,Saskia Ernst,033 125 98 57,1956-12-20,"Lanzstrasse 80
4458 Münchenbuchsee",2018-03-19,
eb92e12d-448b-45f7-b470-19c75c905d4d,Individual,I,M,Francis Mäder,+41 32 952 44 38,1981-12-21,"Jäggistrasse 48
9806 Oftringen",2020-01-06,
42fe4657-d6ea-4a51-ac8f-f9c25e008341,Individual,S,,,,,,2021-06-17,
c9214d79-9b06-4358-ba26-51ee540b2cdb,Individual,I,M,Enver Bolliger,062 617 86 27,1960-01-11,"Staubstrasse 6
7743 Uster",2021-05-12,
596549d3-ca6b-4d27-8fff-3bc4d57be3a8,Individual,I,F,Livia Widmer,+41 43 439 03 96,1993-02-01,"Weibelstrasse 6
8684 Illnau-Effretikon",2020-03-31,
8109c11e-c722-4689-84ab-af3e3dd9d09c,Specialist medical practice act.,B,F,Bolliger Wehrli GmbH,055 187 00 70,1985-09-29,"Winklerstrasse 7
3354 Kloten",2021-07-06,
3eee7dac-5f81-4412-96fa-3b29ecc8a6d0,Individual,I,,Colette Blaser,+41 31 433 95 53,1985-01-15,"Grafstrasse 58
2890 Sursee",2014-08-26,
e8c5ce99-deb4-481e-9426-3b796d9b975f,Individual,I,F,Azra Gloor,+41 22 374 26 10,1963-03-02,"Staufferstrasse 638
7132 Emmen",2017-11-27,
a412cfe3-82b8-47af-996d-8b7de50407bb,Individual,I,,Milica Häfliger,022 336 02 72,1985-11-20,"Zehnderstrasse 37
5026 Schwyz",2018-12-30,
0e2ba723-bbf4-4c00-b392-9a1ba7cbae2c,Individual,I,M,Tiago Hauser,+41 27 637 97 35,1967-11-08,"Stutzstrasse 1
4510 Thônex",2019-10-20,
a2dca910-8f39-48a7-917f-e84f1f4e7440,Individual,I,F,Sophia Meili,+41 62 482 88 79,1959-05-17,"Wengerstrasse 76
6434 Wil",2022-09-15,
dd739446-ae25-484e-bee4-864c44e51a92,Individual,I,F,Antonietta Rüegg,026 827 98 41,1962-04-11,"Steffenstrasse 68
3761 Montreux",2016-06-14,
e8aebed6-9d95-4867-b831-f1504f849279,Individual,I,F,Sylvie Spörri,044 729 70 60,1984-04-19,"Hugstrasse 79
1211 Kreuzlingen",2022-08-29,
cbf2a07b-f90b-4f36-b6ba-ed473dadd5cf,Individual,I,M,Gerald Schneider,+41 31 804 61 40,1969-06-29,"Reystrasse 3
5713 Chêne-Bougeries",2015-04-16,
6685236a-af13-4b16-8001-44bda222c4da,Individual,I,M,Nathan Schenk,+41 22 354 98 40,1997-11-11,"Hoferstrasse 1
4893 Kreuzlingen",2019-05-08,
cb5795db-2939-45f4-8c15-ccdbdc50c340,Individual,I,M,Alessandro Huber,032 905 43 22,1979-05-07,"Hürlimannstrasse 618
7534 Möhlin",2012-10-05,
0bb1f2c0-d8a4-48e1-bc6c-f399169491cd,Individual,I,F,Tara Stocker,062 657 86 32,1964-11-18,"Grafstrasse 95
5249 Solothurn",2015-09-10,
7ee1ab77-036e-4d0d-b0ca-116019ca7e50,Individual,I,M,Justin Sullivan,437.886.9895,1983-10-30,"PSC 6147, Box 7481
APO AP 07543",2021-06-27,
5c1635a3-e2f0-4614-8d60-db092ebc0f96,Pension funding,B,F,Hofstetter AG,+41 91 039 32 43,2000-03-06,"Wolfstrasse 3
5120 Ostermundigen",2017-06-07,
bb7eaeda-28af-445d-b526-632de227be36,Individual,I,F,Sladjana Ernst,056 578 68 19,1954-09-16,"Thommenstrasse 18
6245 Aigle",2013-08-31,
26678a4f-bc84-441c-b445-0c6ca518cdd9,Individual,I,M,Tomás Benz,034 916 92 35,1982-07-13,"Stutzstrasse 89
9388 Pratteln",2020-02-07,
6aca41b5-604e-4162-a44d-24896252cdbd,Individual,I,M,Louis Zingg,+41 21 628 03 63,1975-02-05,"Beckstrasse 70
6385 Schaffhausen",2012-01-12,
9b5a9446-8e11-4f7e-8d80-562239797106,Individual,I,F,Heike Bernasconi,+41 34 942 62 91,1995-12-29,"Kernstrasse 20
2980 Ittigen",2012-01-04,
ade622ed-4563-4c09-9621-41d56083dc39,Individual,I,F,Gabriela Steinberg,02020 01456,1974-10-04,"Damian-Kraus-Weg 9/1
12127 Wittstock",2014-12-12,
e5c0b105-8752-4480-b731-a3c4d5744e1e,Individual,I,F,Kirsten Kessler,062 877 69 96,1982-10-09,"Fehrstrasse 59
1708 Sitten",2016-07-06,
e862dc96-40b3-4d2c-83b1-974e681e33ff,Individual,I,M,Hussein Bühler,034 329 05 93,2002-04-30,"Gutstrasse 94
7778 Arbon",2018-12-10,
f5b85aa4-c221-42cb-8bbb-52cb69aaea3d,Individual,I,M,Stefan Christen,+41 33 829 48 13,1969-09-21,"Eggerstrasse 592
1536 Bulle",2014-10-20,
505d9c37-ab4a-44a6-854f-482752fd73a0,Individual,I,,Daisy Fuchs,031 490 44 51,1962-09-16,"Baderstrasse 38
2982 Luzern",2012-10-21,
20dfe0c4-2e2e-481b-8647-81158e097ce4,Individual,I,M,Sergio Weber,024 882 68 88,1989-05-10,"Jennistrasse 8
4087 Herisau",2014-01-22,
3cd26775-331e-4330-a886-e3c5309ff92d,Individual,I,F,Federica Jenni,027 277 29 41,1988-08-11,"Wyssstrasse 54
9010 Muttenz",2014-11-15,
17bc114e-838a-41f4-88ed-10ce6672f1c9,Individual,I,F,Frédérique Wüthrich,+41 91 732 34 24,1952-01-20,"Joststrasse 784
1278 Horgen",2015-10-18,
b2973974-464a-45c2-bd4e-679a73dc2a75,Individual,I,F,Elsbeth Süßebier,(01807) 065241,1990-06-17,"Bolanderallee 784
99130 Teterow",2018-02-13,
419dfa87-f5d3-4d4c-9fd2-8746fdcbed0f,Individual,I,F,Mia Stöckli,+41 33 617 31 30,1980-12-31,"Knechtstrasse 49
4589 Horw",2017-07-23,
6b860edb-f890-4692-a2e8-e753f37cbb6e,Individual,S,,,,,,2020-04-26,
0323d752-fe3d-4f71-a1c3-f7c90663c948,Individual,I,F,Yvette Stutz,+41 71 499 19 53,1973-11-21,"Fankhauserstrasse 63
2005 Küssnacht",2020-04-12,
3a2cea60-aac6-4f11-bd2e-ee40137485bb,Individual,I,M,Lio Hodel,044 539 19 44,1984-08-24,"Kesslerstrasse 67
9677 Vevey",2015-04-30,
f58ebc33-bd91-46a6-af91-b0841eac31a3,Individual,I,F,Vivien Leu,+41 44 718 83 89,1970-07-23,"Jäggistrasse 652
5305 Zofingen",2017-03-14,
1be17a7d-4a60-465d-a74c-a83ce1f86580,Individual,I,M,Eren Wegmann,+41 41 393 93 78,2002-02-14,"Lutzstrasse 86
1892 Pratteln",2011-06-13,
2d82aa4d-7ad4-41a3-be70-0c78f5a12e5f,Individual,I,F,Emanuela Kuhn,+41 52 719 93 66,1991-04-27,"Seilerstrasse 44
4630 Davos",2021-08-03,
1e01590d-321a-487f-9bbc-8e9d501e911b,Individual,I,F,Zita Egger,062 360 59 05,1957-01-14,"Siegriststrasse 58
9282 Flawil",2014-01-11,
7288588e-f111-4b58-a164-f3ac78ed3cd3,Individual,I,F,Geneviève Andre,+33 (0)2 14 82 97 73,1950-09-22,"15, boulevard de Devaux
23764 Grégoire",2015-07-29,
0a7486bd-8b15-4553-a683-6b56e83de784,Individual,I,F,Radmila Ammann,+41 81 642 73 49,2000-06-05,"Näfstrasse 523
5881 Sitten",2014-09-16,
f8609023-6b2f-4856-984a-fa84c2fb8a5b,Individual,S,,,,,,2020-03-09,
579bb7c3-fc61-47bc-b893-394aaccad482,Individual,I,F,Laetitia Gauthier,05 35 05 09 75,1975-08-16,"84, rue de Noël
43919 Saint Jeanne",2011-07-14,
64f0e66c-631f-48e6-9d3c-61d8e20be6d7,Individual,I,F,Diane Wyss,+41 55 120 34 96,1951-01-24,"Frickstrasse 14
5267 Urdorf",2018-10-30,
4f467e3c-1a4b-42cf-bd66-e8162e331cad,Individual,I,M,Piotr Hunziker,022 175 87 14,1955-09-03,"Schärerstrasse 631
5707 Münsingen",2014-12-06,
e38ac879-294a-44c9-a0c4-668aebca6cde,Individual,I,M,Piotr Staub,026 654 99 12,1990-12-25,"Winklerstrasse 889
1415 Plan-les-Ouates",2018-12-15,
3bc5bc38-b9e3-4f9e-b82f-309d318300ee,Individual,I,M,Alois Stadelmann,027 983 16 66,1989-07-29,"Baumgartnerstrasse 996
7344 Amriswil",2014-12-17,
1c394300-b33e-41b0-860a-5c3dcea0c32e,Individual,I,,Arianna Bianchi,+41 62 191 92 28,1971-06-20,"Schneiderstrasse 29
5133 Münsingen",2018-06-09,
258536e6-7d76-47e1-b0bb-83fd76e823d3,Individual,I,M,Andrzej Studer,055 178 76 13,1982-06-11,"Probststrasse 65
8817 Le Grand-Saconnex",2021-09-02,
66cf91a4-a606-46dd-95a0-29cf0badcc41,Individual,I,M,Adem Seiler,033 858 10 24,1968-02-26,"Toblerstrasse 36
7651 Dübendorf",2020-06-25,
b446429c-b592-4b21-8068-1ceba45eaa52,Individual,I,,Tiffany Weber,(455)804-4946,1985-08-13,"554 Autumn Hills Apt. 845
West Holly, AZ 14058",2015-10-19,
a1b57f86-656e-46d9-9e0b-25b6473365be,Individual,S,,,,,,2021-09-28,
67b04e98-88fc-43a9-b767-f0d8be497034,Individual,I,F,Thérèse Delannoy,0134109651,1957-10-30,"15, chemin de Brun
90924 Parent",2010-11-15,
8aa06e36-bb0a-4e28-8caa-1fabeedcc167,Individual,S,,,,,,2017-02-05,
05305cfc-2c35-47e3-842d-53c63263bdd3,Individual,I,F,Rosalie Ott,+41 43 034 45 46,1955-08-13,"Baumannstrasse 78
9826 Pfäffikon",2010-09-12,
48b91ef3-be30-4fc7-856a-d83b3fab4ec6,Individual,I,F,Hanife Schwab,043 091 46 29,1958-07-19,"Bosshardstrasse 14
2952 Schaffhausen",2013-08-29,
56e59ac5-e59d-4b2d-9560-45057d9fc051,Individual,I,M,Hans-Ulrich Felber,+41 22 469 82 53,1974-12-17,"Michelstrasse 46
9474 Opfikon",2010-12-01,
cdf27244-595d-458e-aa4e-3ac0415cb324,Individual,I,M,Ben Bucher,033 643 21 34,1982-03-21,"Meisterstrasse 79
8096 Richterswil",2022-01-11,
af803fc6-1f67-418d-ba0d-f4862278f7b6,Individual,I,M,Jeremy Knecht,062 585 04 25,1959-03-09,"Ernistrasse 857
9115 Delsberg",2012-11-10,
0512cd3c-0bb6-49d1-8261-960eeaeb29d8,Individual,I,F,Amira Hirt,034 080 59 68,1962-04-02,"Schwabstrasse 278
1875 Dietikon",2022-07-10,
53117696-9fca-47a6-b40f-89d1f8b2939b,Individual,I,F,Marilena Wagner,+41 31 181 25 07,1959-04-21,"Probststrasse 9
9560 Vernier",2014-11-27,
1635bd29-834b-44dd-8690-685fa162d89c,Individual,I,M,Alexander Stadelmann,061 525 32 12,1967-03-14,"Wengerstrasse 635
7540 Flawil",2016-11-24,
916f3022-2a3e-4fe8-b34e-a408da4af985,Individual,I,F,Géraldine Widmer,031 659 97 30,1965-02-12,"Gigerstrasse 1
8671 Delsberg",2022-07-02,
340c7f67-2da3-43f0-9951-d8f5583fd55a,Individual,I,F,Nadia Bieri,+41 52 271 33 68,2002-01-09,"Kuhnstrasse 53
1790 Baar",2011-08-13,
a819d42b-863d-4744-806e-e583e5693f7c,Individual,I,F,Mimoza Fankhauser,+41 61 615 39 46,1965-01-03,"Kochstrasse 55
1255 Frauenfeld",2015-06-12,
76c0bc8a-e30e-4a70-acea-bc8b4fedeacd,Individual,I,F,Teresa Graves,802.293.0249,1967-01-01,"PSC 5974, Box 5713
APO AE 41275",2017-10-10,
bc7535cb-86ea-468c-9449-2bd9a307b20b,Individual,I,F,Milena Winkler,+41 81 008 04 16,1975-06-23,"Hugstrasse 78
8525 Frauenfeld",2016-08-30,
d489a459-bfa1-439e-99cd-b67fbbe9d709,Individual,I,,Annika Mettler,+41 61 287 57 84,1978-01-19,"Winklerstrasse 818
7079 Münchenstein",2020-10-23,
243bc481-1226-4dc6-abb6-7f16a0c62a3e,Individual,I,M,Zoran Blaser,+41 56 648 47 97,1984-01-28,"Jäggistrasse 894
6500 Sursee",2022-06-08,
18ab91fe-a4db-4e4e-82e7-4cfc0dc660d1,Individual,I,F,Agatha Bieri,056 233 06 88,1970-08-30,"Mettlerstrasse 27
3136 Richterswil",2015-05-15,
43d625d2-0988-498c-8f94-f3fb4586dcb0,Individual,I,F,Alexandra Stutz,071 323 27 38,2001-07-25,"Gutstrasse 16
9430 Arth",2021-06-26,
b26bd148-71ce-4c23-b6bc-dd2009ca0327,Individual,I,F,Danielle Erni,091 616 38 49,1951-06-29,"Ernststrasse 598
3504 Risch",2012-12-14,
1983679c-3856-4949-851f-c1d4d47721bd,Individual,I,F,Marion Winkler,055 106 63 73,1957-03-13,"Kälinstrasse 33
4330 Küsnacht",2013-12-29,
949e5ddf-4ac2-40c0-b90b-bf9b7fbbcc93,Individual,I,M,Muhammad Brunner,+41 26 060 19 86,1959-06-14,"Eichenbergerstrasse 51
3896 Rapperswil-Jona",2018-12-27,
8d0ce4ff-57b9-47ee-a1d9-53ec15d5e00e,Individual,I,M,Leonard Herzog,055 216 80 20,1973-11-25,"Baumannstrasse 98
4104 Genf",2022-11-09,
553092a7-36d8-4dd3-bf7e-fc82f1fc7c9f,Individual,S,,,,,,2019-10-06,
354efeb7-fb9f-4620-9bd1-564dc211abf8,Individual,S,,,,,,2019-11-20,
d057e738-8db4-411b-8f9f-e26cbf730d81,Individual,I,F,Radmila Küng,062 298 81 14,1958-05-21,"Rothstrasse 3
1063 Plan-les-Ouates",2014-10-25,
2c1faad9-e8e4-4838-9caa-c0cede02971d,Individual,S,,,,,,2017-01-10,
840f5567-a337-4519-8a69-10c0c91ad4b6,Individual,I,M,Samuel Schürch,+41 24 346 57 05,1985-11-26,"Bolligerstrasse 52
1511 Wettingen",2018-12-23,
da0a3be3-2f32-43f3-804e-e77d9578aa72,Individual,I,F,Manon Weber,+41 26 658 79 61,1962-01-29,"Kesslerstrasse 41
9883 Pratteln",2020-06-07,
de2dbbf3-87d2-4130-9172-6016d5fc481f,R.E.D. on natural sciences & engin.,B,M,Sigrist GmbH,055 934 28 80,1963-04-04,"Wolfstrasse 457
6236 Burgdorf",2013-12-11,
00bd0830-4dae-4439-85f5-dfc7d29cfc09,Individual,S,,,,,,2021-04-30,
2d657dde-4f00-4fa7-b8f8-dfe818efd4d4,Individual,I,F,Francine Keller,+41 33 012 89 53,1996-10-28,"Kellerstrasse 83
8535 Münchenbuchsee",2014-09-16,
